review_id,source,product_category,review_text,rating,label
REV00782,Google Play Store,Games - Racing,The is a Tremendous game and it truly is one of the best car games I have ever played. There aren't really any ads unless you willingly watch one to earn something. It has actual cars in the game which I think is amazing. More cars in the game would make it so much better tho. The graphics are crazy good and the physics are realistic and fun. The only problems I have are that I would be great if it was easier to earn the option to customize your car though. Other than that there game is amazing!,5,positive
REV00783,Google Play Store,Games - Racing,"would have given a 5, if not for the improper physics of the game due to which majority of the times as the car goes off the ramp, the car just swings upwards leading to a crash, thus frustrating me and getting on my nerves, overall a good game, excellent if the improper physics could be changed, ty.",3,neutral
REV00784,Google Play Store,Games - Strategy,"This game is so fun, stressful and stress relieving at the same time. But two things. 1, if you're a free to play kind of guy, and you make it to arena 8 or 9, you start noticing pay to wins, still fun though. 2, Heros are annoying in early arenas allowing them since people buy them. There are also evos, which aren't as annoying to deal with. I like the art and how you have to collect cards to level up, many cards and deck types to choose from, and much modes to choose from. Versatile decks win!",3,neutral
REV00785,Google Play Store,Games - Action RPG,"Beautiful game really, came out in 2019 but it's only recently I got to playing it. Some really great soundtracks and graphics. However strong points aside the Devs seriously need to work on the co-op mode. Personally I feel that taking a more MMO approach would attract a new playerbase and feel like a reward to the long running one. Tho I think the current co-op mode would be okay to leave as is with the 'MMO' mode as an addition rather than an overhaul.",4,positive
REV00786,Google Play Store,Games - Sandbox,"this game is super fun! i have made lots of friend in this game, i have played this game since 2023, but after the verification age update, i couldn't communicate with anyone. i tried doing the verification, but it says that it couldn't detect my age. i kept trying and trying but it still didn't work. please remove the verification, because of it we cant communicate.",3,neutral
REV00787,Google Play Store,Games - Sandbox,"Minecraft is a masterpiece of game design and a must-play for anyone who loves exploration or building. However, in an era where high-quality gaming experiences are often accessible for free, the combination of a paid entry fee and internal microtransactions makes it feel a bit heavy on the pocket. It’s worth the money for the hundreds of hours of fun you'll get, but the cost is definitely something to consider before diving in.",4,positive
REV00788,Google Play Store,Games - Shooter,"DMZ Recon is still bugged, I've shot so many rounds at different players, but I still have ghost rounds. I hear the impact of the rounds but some players are still running at or around me as if nothing happened even though I clearly shot them in the head and chest. My connection is fine as it is too. So it can't be lag. With high settings enabled, DMZ doesn't render in fast enough. I'm still seeing my surroundings with the usual mushy, smeared textured color. In BR, everything is smooth.",4,positive
REV00789,Google Play Store,Games - Augmented Reality,"Recently, got back into this game with my kids. Its very fun to play together and get them active. I think my only complaint is completing the passes and being ""rewarded"" with Pokémon encounters that constantly escape the pokeballs is hardly rewarding. Its aggravating wasting pokeballs and something that is supposed to be a reward.",4,positive
REV00790,Google Play Store,Games - Action RPG,"As someone who has gotten decently far into the game (AR55) and played around the Inazuma release, I have plenty of experience from this game itself. That being said, all this game is doing currently is going south. The company refuses to listen to valid, useful criticism. End-game content is boring, and rewards simply aren't enough to suffice the gacha system. Resin cap is too small, so farming for characters is tremendously time-consuming, and frankly, their updates fall flat more than less.",1,negative
REV00791,Google Play Store,Games - Endless Runner,"I would personally rate this a five out of five, it is a elegant master piece,though the bouncing boots in the game is what made me rate it a four out of five,it could also have a little less ads,this is a creation of a genius bravo,bravo,and bravo once more-written by a wonderful lady that has a lot of dreams.",4,positive
REV00792,Google Play Store,Games - Battle Royale,"I have been playing Free Fire since 2019. During 2020–2022, especially during the COVID period, the game was very enjoyable and balanced. Many players in Bangladesh loved playing with friends at that time. Recently, some characters and skill abilities feel unbalanced. Characters like Nero, Ryden, Morse, Oscar, and Kassie seem too powerful. Because of this, many players have stopped playing. Please review character skills and improve game balance like the 2020–2022 period. Thank you.",4,positive
REV00793,Google Play Store,Games - Strategy,"Good day Clash of Clan Developers Hope all is well. Playing C.O.C over the years has been truly great and all. I would like to raise a bug issue, when playing the game it tends to lag which is frustrating. I thought with the updates the bug would be sorted? Can you guys help us out as probably there are some players who are also experiencing the same issue as me. Kind regards",3,neutral
REV00794,Google Play Store,Games - Social Deduction,"I have been playing this game for a while and its extremely fun. However, there r a few things that need improvement. There’s no proper way to invite friends to join ur game or see if they r online, which makes playing together harder. There r also occasional chat issues and sometimes when I disconnect due to Wi-Fi problems, the game treats it as leaving intentionally and temporarily prevents me from joining another match. Fixing these issues would make the game much better. Thanks!",4,positive
REV00795,Google Play Store,Games - Racing,This game is epic 👍😻👍 But the physics doesn't feel like asphalt 8 and the touch drive is not exciting at all.Good thing is that we can change to manual controls. I WOULD SAY ONE THING THAT THIS IS BEST GAME FOR CASUAL RACERS AND OK FOR FAST PACED ARCADE RACERS!,4,positive
REV00796,Google Play Store,Games - Sandbox,"great game. love the packs, skins, ect. but my problem is ive tried making 2 accounts now just for it to say something failed when I was trying to see the new update. I had previously checked my app store and it hadn't shown me it needed an update so I reinstalled it. to it multiple times just saying I couldn't sign in which is inconvenient and extremely frustrating if this could be fixed id love to try and get back into my account.",3,neutral
REV00797,Google Play Store,Games - Shooter,"don't recommend this due to lack of competition, if one is not a professional gamer you won't have any fun since the updated new season. development has catered to the professional gamer. average cost for one competitive upgrade is arguably 150$.. I've played this for going on 2 years now had fun up to this new season!",1,negative
REV00798,Google Play Store,Games - Augmented Reality,"I absolutely love this app but it needs a major update as trying to catch pokemon or battle team rocket is really difficult as it keeps going off with network error but my network is just fine and the area is also. I have re-downnloaded the app, restarted it etc makes no difference. I should have evolved my charcadet ages ago but its impossible at the moment not being able to battle",3,neutral
REV00799,Google Play Store,Games - Strategy,"THIS IS VERY INTERESTING GAME. ITS GRAPHICS ARE WONDERFUL. IT IS DESIGNED IN A WAY THAT ONE CAN LOVE IT TO PLAY EVERYDAY. THIS IS DESIGNED TO CREATE, BUILD AND MAKE STRATEGIC PLANS TO DEFEND AND ATTACK. I LOVE PLAYING THIS GAME SINCE MY CHILDHOOD. I TOLD ABOUT THIS GAME TO MY MANY FRIENDS. SOME STARTED TO PLAY IT. THANK YOU FOR CREATION OF THIS GAME. -THANK YOU",4,positive
REV00800,Google Play Store,Games - Augmented Reality,"I have played for years. Recently, the game has added many different aspects to game that do not improve game play, but provides them with more possible revenue streams. It feels like I am no longer a player, but a way for them to make money. I have stopped playing because I had won and even purchased Pokémon that I will not get because I did not access them in time. When a game sets rules against the players it is time to stop playing. if you had similar experiences write your own review.",1,negative
REV00801,Google Play Store,Games - Strategy,"last 2 updates have degraded the gaming experience. you have been steadily whittling away at what was once a great game. I've been playing since the beginning but I'm enjoying it less and less with each new update. the pay to win aspect has increased with each update and decisions like level 16, removing 2v2 and the old shop and the whole heros thing have almost pushed me far enough to stop playing altogether",3,neutral
REV00802,Google Play Store,Games - Action,"This game is insane(Best), actually the only game that was never boring.The graphics are good, I like the different rarities too, and about that keep the Ultra Legendary Rarity alive 😅🫣?!?Also the trophies, Ranked mode, prestige, everything, and my favourite part is the Brawlers.Bro, they're so cool, every one is different too. Monthly events are supercalifragelistic, new skins, abilities, and most importantly bug fixes(no offense). Please make a Collab with Dragon ball z🤑.SamuraiGokuSan.",5,positive
REV00803,Google Play Store,Games - Battle Royale,"The Game is the best game I've ever seen, but there is a huge problem with Ms, dear PUBG mobile please pair this issue, so many people couldn't play well with ping issues, high Ms is affecting our game, we couldn't play, fix this problem please 🥺",1,negative
REV00804,Google Play Store,Games - Battle Royale,"To begin with free fire is a best free to play game ! In addition to this, it doesn't accommodate awful Ads, which can make the player frustrated towards garena but , I strongly believe that the game must have fair to play mechanism instead of buying guns with attributes which give u an edge upon no-top up players.At the outset it is worth mentioning garena is making the players elated in the ground of battle royal games! Further more, They also provide battle royal experience at low device",4,positive
REV00805,Google Play Store,Games - Racing,"In my opinion, good game. Although, the community is toxic, it's P2W, and the physics somethimes want to mess up. The maps and graphics are amazing (especially on high quality), but sometimes there are some sections that are hard to get right. The car choices are also good, but some of the cars have terrible stats that prevent them from being able to dominate the tracks. Overall, good game, just at least fix the physics.",4,positive
REV00806,Google Play Store,Games - Endless Runner,"Subway Surfers is one of the most entertaining endless runner games out there! The controls are super easy, and the fast-paced gameplay makes it really exciting. I love collecting coins, unlocking cool characters, and exploring different city themes. It’s fun, relaxing, and perfect for quick gaming anytimeReally enjoy playing Subway Surfers! The updates always bring fresh content and keep the game interesting. This game always convence me to come and play again and again😅❤️❤️",5,positive
REV00807,Google Play Store,Games - Shooter,"before was better because I have played even with weak wifi now if you open the game and create a lobby, even it shows for example 10 people deciding to go wich map after that you enter the lobby and see nobody I have done this and when I saw nobody enter the game for 10min while they choose the map too I exit and re-enter the game I got banned from the game for a while again I did, nobody enter, again exit and re-enter 10min ban, again 1h banned how is that possible???????",1,negative
REV00808,Google Play Store,Games - Sandbox,"This was my childhood game, but now it's ruined the second there was a new CEO. This whole thing with the chats and age verification is awful. I am uncomfrotable with showing my face but I had no other choice in order to communicate with my online friends. Some I cannot talk to, and deleting the classic faces? The dynamic faces itself are weird and it throws me off, and I don't like the way it blinks or moves. Age verification, unable to talk to friends, bad avatar customizations, etc is awful.",1,negative
REV00809,Google Play Store,Games - Action RPG,I love this game so much because there is lots to explore and discover new things on your amazing journey but in addition there is a large variety of characters to choose from overall I would give this game a 10/10 🔥🔥🔥,5,positive
REV00810,Google Play Store,Games - Battle Royale,"The new update 4.3 themes in PUBG Light are very bad and disappointing. Many players really don’t like this update. Instead of improving the game, it made the experience worse. The old themes were much better and more enjoyable. Please listen to the players and bring back the old style. If these kinds of updates continue, I will uninstall PUBG because the game is not fun anymore.",1,negative
REV00811,Google Play Store,Games - Social Deduction,"I absloutley love this game when im on my tablet, however, ive downloaded it once using my chromebook and i hate that i have to use my mouse to move around and walk which makes things so much more difficult and unfun. Id love to see a future update wher chromebook users can use keyboard to move!",3,neutral
REV00812,Google Play Store,Games - Sandbox,"I absolutely love this app, I have an OBSESSION with dress to impress, but that's what makes me so sad I will do the round be looking cute and then on runway it will kick me and it does this all the time, it is very frustrating especially when I am playingg with friends or just rly loved the theme. Other than that this is my favorite game",3,neutral
REV00813,Google Play Store,Games - Puzzle,"Love 😍 LOVE this game! ZERO ADDS ! and no need to buy anything in order to progress ☺️ that's how it should be! Thank You for keeping gaming FUN yet,easy going and stress free! 💜 ❤️ OH.....aanndd it's absolutely adorable art or animation?🤔 or game graphic art!? annywayss it's Soo cute and calming....",5,positive
REV00814,Google Play Store,Games - Battle Royale,"When I start BR Ranked with with 4 players and after starting the match 1 player will left . So, only 3players will play the match. (Please improve this)",3,neutral
REV00815,Google Play Store,Games - Sandbox,"some said minecraft will stay for simplicity, but i wonder it would be cool if mc had 3 step crafting.. raw material to small part, spart to main part, then become the final product.. you can add alot of stuff without headache about 3x3 grid crafting recipe.. i dont talk about all item, just for items that can't logically made by 1step 3x3 raw material..",5,positive
REV00816,Google Play Store,Games - Endless Runner,Overall game play is good but there is one issue that degrades the user experience a lot- there are a lot of annoying at the end of each run and some adds don't have cross icon over them to close directly instead user has to open the app displayed in the add and then there is a cross icon which user has to click to close the ad. Please improve this feature.,3,neutral
REV00817,Google Play Store,Games - MOBA,"Already mentioned by a lot of players already about the unfair matchmaking in ranked games. The pre-selected role is a minimum of 2 instead of just one for the player's most preferred lane. Lastly the optimisation of some bugs and the company decides to add more unnecessary and overly priced skins, bingo system btw is a scam for giving you an in-game skin in a very low chance to make you spend more than just fixing what needs to be fixed. This game was fun last 2016 , what happened?",1,negative
REV00818,Google Play Store,Games - MOBA,"If it’s a role-based game, just let me choose the lane I want to play. Why am I forced to choose at least two lanes? Each player can be good in a specific lane. I started playing years ago and have spent huge amount of money, yet the matchmaker still puts me with players who are just (trying) a new lane. It’s totally unfair for solo players and so frustrating.",1,negative
REV00819,Google Play Store,Games - Racing,"The new update in Asphalt 9: Legends has turned the game into a scam. I did my best, but now I’m stuck on three cards in the Special Events section. You only seem to care about making money. I spent 50,000 points on a 10-card pack that had a 40% drop rate, yet I didn’t receive a single card. Your game has become nothing but a money grab.",1,negative
REV00820,Google Play Store,Games - Endless Runner,"Where the hell is my 3 years of progress. The game was starting to bug and I decided to reinstall, my characters are gone, my keys, my purchases. The only thing left are the google play games achievements. What the actual heck am I going to use that for. Please get me back my progress this is disheartening.",3,neutral
REV00821,Google Play Store,Games - Battle Royale,"Free Fire is a great game not gonna lie i have been playing it ever since 2021 when my grandfather died i wanted to distance myself from everyone so then i found free fire it helped ease my mind and it made me become a more positive person. I love the game, and I would recommend it but before you get to make sure you have a stable network cause the game can be problematic at times and collaborations are amazing i mean like Jujutsu Kaisen, Naruto,1 punch man, digmon and so many more. thank you ff",5,positive
REV00822,Google Play Store,Games - Augmented Reality,"i would give at least 3 stars minimum however its kind of hard to do that when support sucks when you are forced to use the app itself for help, but it keep restarting when you have to upload picture evidence for help have them close your cause because you couldn't upload the picture because of the app, which seems to be a wide ranging issue for others. Then when you use the email they posted here to get help, you get an auto response to use the method that is trash and wont work.",1,negative
REV00823,Google Play Store,Games - Action RPG,I love genshin impact. And mostly play on PC with controller. the mobile now supports a controller and I HIGHLY recommend playing with a controller it's infinitely better then the touch ui. The story is pretty good. The world building is crazy good. Music is quite good. But the touch interface ruins it all. If you have a PC go and play it there. The game does have cross play and simply sign in with your hoyoverse account will move your save.,4,positive
REV00824,Google Play Store,Games - Sandbox,"Cool game, yes, very amazing. But it is kinda awkward that people that havent update the game cant join the people that have updated the game and the other way, too. Should add some kind of chat or message system outside the servers to solve this problem if there is no other way. OR, you can just uh.. add a pop-up once they press the game icon, and beg them to update their games... this is totally my own idea...",3,neutral
REV00825,Google Play Store,Games - Action,"this game is constantly getting updated and trying to find ways to keep long term players grinding and attracting new players in the process, they might not always listen but they do try. They are adding skill based matchmaking so you don't get as bad of randoms anymore, and everyone's got a favorite charector to play.",5,positive
REV00826,Google Play Store,Games - Strategy,Just hit ultimate champion in this game. I had fun with it for the last 7 years. Me being a free to play player made this really hard. I thought the new update would kill the game but I found heros to add maybe more skill or at the very least new pushes to the game. Looking foward to the next season and recommend this to people with money or dedication. Lots of people like to say f2p in clash is impossible and to hit uc is unrealistic but it's very possible me doing that.,5,positive
REV00827,Google Play Store,Games - Strategy,"Absolutely ruined the game completely, I have never seen this game in a worse state than it is right now. This is NOT a free to play game. They SCAMMED me out of all of the items I've been grinding for over the past NINE YEARS edit: somehow it got worse, its even more pay to win. If you dont spend hundreds of dollars maxing out your cards dont even bother.",1,negative
REV00828,Google Play Store,Games - Endless Runner,"I like the gameplay idea, but this game has been remade time, and time again. It gets boring overtime. I would recommend this game to anyone who wants a bit of a challenge. This game reminds me of the plants vs. zombies games. They are both addictive games, and you would want to 100% both of them. 4.9 stars.",4,positive
REV00829,Google Play Store,Games - Action RPG,I'm hopeful things will change (they did not change.) Miliastra wonderland just sucks and takes up way more space than is needed when I as a player do not wish to interact with this content. The updates and characters have been lackluster with how little there is to actually do. The new sneak peak character looks worse than the miliastra outfits which you need to use real money to get no other way is available...,2,negative
REV00830,Google Play Store,Games - Augmented Reality,"could be great but they have made the game quite a cash grab. even if you sit at 2 pokestops all night long you will still run out of pokeballs. remote raid passes are expensive so you won't be able to play with your friends if you're apart from each other unless you drop some cash. pokeballs are the real issue, please make them more available without having to spend money. #ftc @fairtradecommision",3,neutral
REV00831,Google Play Store,Games - Battle Royale,I have been playing since 2018. Everything was very enjoyable. But this is the worst update I have seen in pubgm especially the UI is made like THE cartoon game... I request to bring the old UI back otherwise I will delete the game permanently 😔,3,neutral
REV00832,Google Play Store,Games - Battle Royale,"what Nonsense Update,🤮 Request to Bring Back the Old PUBG Settings Hello PUBG Team, I am a regular PUBG player and I want to share my opinion about the recent update. The new UI and the changed settings are not comfortable for many players. The old interface was simple, smooth, and easy to use, but the new one feels complicated and confusing. Many players are facing difficulties in finding settings and controlling the game like before. The previous system helped us play better",1,negative
REV00833,Google Play Store,Games - Strategy,"this game was so fun and easily one of the best mobile games ever, but after they added the level 16 and hero mechanics It has gotten way worse. It's hard to progress when you are free to play, and if you match up against someone who spends money it's easily there win",2,negative
REV00834,Google Play Store,Games - Racing,"I have been playing this game for 2 months. I am really loving and enjoying it!! but there I hate one thing that in asphalt Grand prix competition everytime.I have to compete with pro players!!!! I am having garage level 12 and reputation level 32 and in asphalt grand prix. I am forced to compete with players having garage level of 54 and reputation level 100, how could I beat them, the event should be in the group of 20 players having the same or less difference in garage and reputation level.",4,positive
REV00835,Google Play Store,Games - Sandbox,"It's good and the game variety is amazing, but there's SO many problems. Everytime I open it, the ""no connection"" message will pop up with connection, but loads me in once I retry. However that's not my biggest problem. Alot of times when I join a game, ESPECIALLY if I have headphones in or music playing, it'll tell me I have no sound driver when I DO, or it'll change my music output to my phone speaker instead of headphones. Not to mention the horrible ""safety"" measures and accessory prices.",3,neutral
REV00836,Google Play Store,Games - Puzzle,"too much bugs in this app super booster lost during playing game and watching ads app closed please resolve and review the issue other fellow also commenting same issue. i mean during playing game and running app suddenly closed and lost the super booster, so please i facing this issue many time and i lost my super booster. i am requesting to the admin and app company please notice my comment and compile app. i don't know why this happening.",3,neutral
REV00837,Google Play Store,Games - Action RPG,"one of the best games I ever had. a lot of events and rewards to help you keep up, I like the lore and even more its characters especially when they're perfectly designed. I also adore the map and the different puzzles in every nation and the fact I can use co-op mode to play with someone else and get to know others. it's quite fun! story quests are also great but sometimes they're too long and the reward is too little.",5,positive
REV00838,Google Play Store,Games - Sandbox,"as much as I love Minecraft...things are so expensive. It is fun. just like what everyone says, you can do a lot. survive, mine, cook, farm, whatever. it is still the greatest game made. I gave it four stars only because things are so expensive, add ons, packs...",4,positive
REV00839,Google Play Store,Games - Action,"I love the game so much, my go to game to play all the time, I've been grinding for a while and they just removed mysteries, and to be honest. there is now no other way to get credits, I really wouldn't care if I had every brawler, but I don't, and I don't feel like spending hundreds of dollars to get the brawlers, they need another way to get credits so it's easier for now players to unlock more brawlers. Other than that it's an amazing game, just a little cash grabbing in my opinion.",4,positive
REV00840,Google Play Store,Games - MOBA,"This game itself is good, except its matchmaking. Well, moonton can't seem to work on their matchmaking system. This season 40, i have seriously got the worst teamates in epic lobby. I have gotten teamates that have only played a lane 3 to 2 times, or even 0. A match i played recently, a miya from my team decided to take the blue buff during mid game. Like seriously... Anyways, for the sake of ur players, improve ur matchmaking.",2,negative
REV00841,Google Play Store,Games - Action RPG,"if you don't have money and want a lot of characters, don't play. genshsin is my comfort game and all, but only 200 resin is absurd. not to mention they don't even give enough wishes out every patch for a guaranteed. The game is greedy no matter how much you try to deny it. If you have enough quests and exploration to do it's easier to get Primos, but most high AR' only have events and end-game to get Primos. No matter how much i love this game, they need to give out more primos for F2P'.",3,neutral
REV00842,Google Play Store,Games - MOBA,"This game is better than all the other mobas on mobile; HOWEVER, game has one serious flaw that makes it almost unplayable. The role selection, even for ranked games, is decided by the players fighting over them during character selection. Like old blind league matches. The number of times i get people threatening to ruin to the game simply by highlighting my selected lane to try and bully me off so they can play it is crazy. Almost every game. I dont understand how this passed review. 2/5.",1,negative
REV00843,Google Play Store,Games - Racing,"You could've do better to this game. Hands down it is in competition with Grid Autosport in looks and details, the driving is weird but funny physics(absolutely far from a simulator, it's an extreme arcade racer). Beside the good things(such as too easy grinding at first and becomes too hard when you start to get B class cars) the game is also heavily pay to win, Asphalt 8 made this ending too. A thing this game did good are the sounds, they are very good. I yes, recommend it but I also don't.",3,neutral
REV00844,Google Play Store,Games - Battle Royale,Hi I want to ask you that I play on 20 fps everything is usual but nowadays I'm facing an issue in my game as I start firing on enemy I am making auto fire but it shows me brust and my amo didn't connect with enemy on time as my internet is better not weak I want it's solution as fast as you can,1,negative
REV00845,Google Play Store,Games - Racing,"Good game, excellent graphics and plenty of things to do and collect for free. Needs a lot of work with the vehicle physics.",5,positive
REV00846,Google Play Store,Games - Racing,"ADS!!!!! But i thank you for one thing, class S cars blue prints are easy to get on watching ads , i gat a Lamborghini centenario and fulled all the 5 stars like for free",4,positive
REV00847,Google Play Store,Games - Action RPG,i gave this game a 5 star review but I am changing it to 3 because since playing this game for a long time there are so many things to complain about but i understand the Dev's work but... but ...but there is one annoying thing about archon quests or any quests in the matter that these story sequences are so painfully long where iam pulled in a domain mode type place and if i exit everything is reset you tell me who wouldn't find this annoying and awfully bad,3,neutral
REV00848,Google Play Store,Games - Battle Royale,"Free Fire is an action-packed battle royale game that keeps you on your toes. Matches are quick and intense, making it perfect for short gaming sessions. The variety of characters, weapons, and skins adds a fun layer of strategy and customization. Overall, it’s a highly engaging game that’s easy to pick up, hard to put down, and a great choice for fans of mobile shooters. I love FF forever ♾️🖤💗💗💓🤭",5,positive
REV00849,Google Play Store,Games - Social Deduction,"Among Us bro this game is peak and all. But bro, for some reason when I play a game, I keep getting kicked out for an unknown error or something about 6 pings and it's really pissing me off, bro. It either happens mid-game or when I'm in the lobby and I'm just tryna play the game but it keeps happening it's not always but it happens casually. I hope y'all fix this bro🙏🏾. Thank you Among Us❤️‍🩹.",3,neutral
REV00850,Google Play Store,Games - Battle Royale,It's the best game.I am playing since 2019 and I have experienced a lot of beautiful things in this game specially the onetap shots look very awesome and for a person who wants to play a game that is fast paced so he can try this game and for sure he will love it,5,positive
REV00851,Google Play Store,Games - Strategy,I've been playing this game since 2016 and I still only have 1 account. Please fix the disappointment about the lack of a reconnecting system when WAR was fixed!!! It often disconnects suddenly and the WAR results are messed up even though the ping is good. The signal is good. The network is smooth!!!,3,neutral
REV00852,Google Play Store,Games - Shooter,"I'm not going to lie I've been playing this game for a year now and I really like it but this current season has a lot of bugs. for example, I bought CP a couple of days ago and a monthly pass but now it doesn't want me to spend any of the CP on anything, can't claim any from the monthly pass too. I even uninstalled so I can reinstall it to see if there will be anything different, because Idk what to do anymore. I even claimed the CP from the Rebate event and didn't receive them back.",4,positive
REV00853,Google Play Store,Games - Battle Royale,"Hello PUBG Team, ‎I am a regular PUBG player and I want to share my opinion about the recent update. The new UI and the changed settings are not comfortable for many players. The old interface was simple, smooth, and easy to use, but the new one feels complicated and confusing. ‎Many players are facing difficulties in finding settings and controlling the game like before. The previous system helped us play better and enjoy the game more. ‎Please give us old interface back please .",3,neutral
REV00854,Google Play Store,Games - Action RPG,I genuinely enjoy the game but there are some glaring technical issues that deeply bother me when it comes to the app version of this game. Lack of controler support The iOS version benefiting from this while leaving android in the dust is rather annoying. Random crashing Both me and my friend have experienced periods when the game would crash on the title screen for no reason whatsoever and the only fix was waiting a few days.,2,negative
REV00855,Google Play Store,Games - Battle Royale,"am extremely frustrated with the new update. There are many bugs, offline players appear online, requests fail to send, and the game randomly shows no internet. I have reported these issues multiple times but haven’t received any response. If these problems continue, I might have to leave the game. Please fix these issues.",1,negative
REV00856,Google Play Store,Games - Racing,Damn good game. A good challenge. The only flaw I have is they don't give enough fuel for races. Other than that an overall great game. Update 1/10/26. I still love the game. The only thing I hate about the mobile app? is that when I watch ads? I close the ad and it causes the game to crash and makes me reload the game. I wish winning cars were easier and not complicated. Gameplay for some races events are way too hard to win. Won't stop me from enjoying the game otherwise.,5,positive
REV00857,Google Play Store,Games - MOBA,"Fun game to play but also so many issues, especially for beginners, I think classic is very unfair for beginners since it's random people from all ranks but I think classic should be like lower ranks only or higher ranks algorithm, also y'all need to fix punishing everyone for getting afk, some of us ain't able to play mid game from sudden bad internet, which we literally can't control nor what so ever, it stresses us out too, kindly",2,negative
REV00858,Google Play Store,Games - Battle Royale,Frankly speaking the game is one heck of a kind the graphics visual effects and everything is correctly authentic but I wished you could be able to view the head to head info between you and your friend pls try and bring it to the game,5,positive
REV00859,Google Play Store,Games - Action,"The game is really awesome there are so many modes to choose from, so many brawlers to play against.i used to play back in 2021 but I returned again a few days back and it got even better the game play the brawlers everything. One suggestion we could aloww gifting and also make good chaos drops and boxes luck chance increase every time and then. Otherwise the game is great and I really enjoy it thank you so much",5,positive
REV00860,Google Play Store,Games - Social Deduction,"this review is before a bug fix update or before any upcoming bug fix update, basically my account can't sign in, such as the error friend code fail. I'm frustrated since I was going to record a video with my friends, now it's discontinued, please fix this as soon as possible. I've tried doing every method, it has lasted 8 or 9 hours by now, maybe even one day. This bug GENUINELY ruins the game. Thank you",3,neutral
REV00861,Google Play Store,Games - Endless Runner,I've loved this game since Highschool. It's the only mobile game I really play but my God the ads have gotten so bad. I don't mind watching an ad to get more coins and so on but after every have there's an ad. There's a way around them but you have to purchase these tickets constantly to skip them which sucks. I wouldn't mind paying for the game or a flat fee to not have ads.,4,positive
REV00862,Google Play Store,Games - MOBA,"The game is good, the mechanics are good, and everything else Is good but the teammates and enemies. I'm stuck on Epic IV -III because either my teammates are dumb or the enemies are too hard like it's not even fair, I play good and I lost. honestly if you want to rank up faster just do it when the season is ending. This probably one of Monntoons worst problem and that's why I rated it at 2 stars",1,negative
REV00863,Google Play Store,Games - MOBA,"it's okay, but the signal is just the problem, like it destroys your enjoyment while playing, and sometimes it lagged even though my signal percentage is full, to be honest I've played this game for many years now but the problem is always the same, I really want this to be fixed because for us players it's really annoying, I hope that moonton fixed this problem so no one would have to be playing lag and getting annoyed.",3,neutral
REV00864,Google Play Store,Games - Action RPG,"First, the game lacks end-game content. Exploring is fun but I like challenges. Second, I understand why the main story doesn't have a skip button but why can't the side quests have one? As someone who can't play very often, doing all the side quests for an entire day felt like a waste of time. Third, I could barely guarantee a character, the rewards are so scarce. Lastly, the Harbingers are so badly written, they seem like a bunch of high schoolers.",1,negative
REV00865,Google Play Store,Games - MOBA,"I might as well delete this game cause the matchmaking system is unfair. I've been in Epic II for months! Whenever I report about the matchmaking experience where the enemies are stronger, it doesn't fix anything! The matchmaking algorithm is out. Please fix it.",1,negative
REV00866,Google Play Store,Games - Augmented Reality,"the game itself was fun, used to be my favorite. but I've noticed I can't catch any pokemon unless I use at least 4 balls on it. it took me a lot longer then I would like to admit and 3 of the golden berries to catch a 210 paras. everything is either too difficult to catch or runs after one throw. :(",2,negative
REV00867,Google Play Store,Games - Shooter,"this is the best tactical shooter I've played, to be serious since I started it I haven't much payed attention to any other game. it would have gotten a 5 star my only problem is the bugs that come with every update although they get corrected later on. But apart from that, it's a good game",4,positive
REV00868,Google Play Store,Games - Endless Runner,"there might be something wrong guys, I actually played the game for a while instead of watching ads. anyway, great ads app. just be careful because sometimes you can play a game instead of watching ads, that's not what we want.",3,neutral
REV00869,Google Play Store,Games - Racing,"I’m giving this game only one star. The graphics look great and the controls feel smooth, so racing itself is fun at first. But the more you play, the more it feels pay‑to‑win, where progress mainly depends on how much money you spend. Even after over a year of playing and owning many cars, car hunt events give very few blueprints, so progression is slow and frustrating.",1,negative
REV00870,Google Play Store,Games - Endless Runner,"It's a great game with no ads free and just fantastic. other games, trash they ruin everything. this game, the best, trust me everyone believes it.",5,positive
REV00871,Google Play Store,Games - Racing,"game is not even a bit beginner friendly, ranks are SO FAKE in gauntlet and not even accurate, even the ds e tense can beat a middle B class car , which is not fair at all. gauntlet should be reworked to be easier to play even for newbies too, im using a new account because I've lost mine to an account conflict.",5,positive
REV00872,Google Play Store,Games - MOBA,"This game would've been good if it wasn't for the matchmaking. I'm always with teammates who have the brain size of a peanut, or maybe some are just bots. Sometimes, I wonder why they aren't even banned. Another thing is the report button, every time I submit a report VALIDLY it always says the same thing ""wait for an hour"" and it never updates me. I recommend adding a 3 or more day game ban and not just matchmaking to a player if they get 3-5 reports in a row, at least that would've been fair",1,negative
REV00873,Google Play Store,Games - Puzzle,I was enjoying the game until the app kept telling me I have no internet connection. However I am connected all the time to the internet and no settings have been changed by me. This issue has affected game play. The help center doesn't allow me to message directly about this .,3,neutral
REV00874,Google Play Store,Games - Endless Runner,l love the game it's great and it's very interesting but once it accidentally deleted and I lost all my progress Plssssss fix it😔💔. l beg for stuff I lost 💔,5,positive
REV00875,Google Play Store,Games - Battle Royale,I've been playing the game since it's first release I've spent hours and days on the game ...same goes for my friends we spent so much money on the game as well collecting skins...cars... whatever you name in order to make our accounts rare but the devs keep bringing back every thing with a cheap price even... and people who spent much much effort on their accounts now they look like they downloaded the games yesterday lol i guess time to leave the game once and for all it's a been a good time,1,negative
