review_id,source,product_category,review_text,cleaned_text,tokens,token_count,rating,label
REV00986,Google Play Store,Games - Endless Runner,"this game is definitely the best, they just released Subway Surfers City and still update this one! I highly recommend downloading it because it's very entertaining. one thing I'd like improved is some surfers dont load without a internet connection. edit: I just lost all my progress because i didnt on my wifi before deleting the game. I was on score multiplier 8 and then dropped to multiplier 5... I cant recovet it sadly..",game definitely best release subway surfer city still update one highly recommend download 's entertain one thing 'd like improve surfer dont load without internet connection edit lose progress didnt wifi delete game score multiplier drop multiplier cant recovet sadly,game | definitely | best | release | subway | surfer | city | still | update | one | highly | recommend | download | 's | entertain | one | thing | 'd | like | improve | surfer | dont | load | without | internet | connection | edit | lose | progress | didnt | wifi | delete | game | score | multiplier | drop | multiplier | cant | recovet | sadly,40,3,neutral
REV00987,Google Play Store,Games - Shooter,need to fix the not always firing at opponent or the stupid dog. im looking right at them with the laser on them and it does fire. Just give me the control to fire maybe it would actually work . so frustrating when it should be firing and it does nothing. and it constantly switches from guns to grenade on its own that is frustrating too,need fix not always fire opponent stupid dog im look right laser fire give control fire maybe would actually work frustrate fire nothing constantly switch gun grenade frustrate,need | fix | not | always | fire | opponent | stupid | dog | im | look | right | laser | fire | give | control | fire | maybe | would | actually | work | frustrate | fire | nothing | constantly | switch | gun | grenade | frustrate,28,3,neutral
REV00988,Google Play Store,Games - Strategy,"I dropped the stars because certain aspects of the game are neglected. there has not been an update to the builder base or clan capital in a long time. they just keep updating the main base only. what is the point of expanding the game if you dont keep it up? it stagnates the game. also I dont know what it i, but I no longer get bushes, tree, branches, etc. in my main base anymore. 10/13/13 Thus game is great.... I been waiting for it to come to the play store... now apple ai t got nothing left",drop star certain aspect game neglect not update builder base clan capital long time keep update main base point expand game dont keep stagnate game also dont know no longer get bush tree branch etc main base anymore thus game great wait come play store apple ai get nothing leave,drop | star | certain | aspect | game | neglect | not | update | builder | base | clan | capital | long | time | keep | update | main | base | point | expand | game | dont | keep | stagnate | game | also | dont | know | no | longer | get | bush | tree | branch | etc | main | base | anymore | thus | game | great | wait | come | play | store | apple | ai | get | nothing | leave,50,3,neutral
REV00989,Google Play Store,Games - Racing,Dont expect to have all your cars maxed immediately...you have to keep playing and persevere and play as many of the events available. obviously a little cash can get you further but getting the car blueprints you need is somewhat a lottery and buying packs will not guarantee you get what you need.,dont expect car maxed immediately keep play persevere play many event available obviously little cash get get car blueprint need somewhat lottery buy pack not guarantee get need,dont | expect | car | maxed | immediately | keep | play | persevere | play | many | event | available | obviously | little | cash | get | get | car | blueprint | need | somewhat | lottery | buy | pack | not | guarantee | get | need,28,4,positive
REV00990,Google Play Store,Games - Battle Royale,The game is all right. When I started playing the game I enjoyed it but I noticed kind of slow movement and too much wide space and not enough action. When I moved on to Call of duty it had faster game movement and reactions which exposed me to fast thinking 🤔 and not just that the skins and player were better by far to Free Fire because some of the avatars get new executions (Instant kill animation) and the guns and emotes do different things that u may want to fall in love 💕,game right start play game enjoy notice kind slow movement much wide space not enough action move call duty faster game movement reaction expose fast think thinking_face not skin player better far free fire avatar get new execution instant kill animation gun emote different thing may want fall love two_hearts,game | right | start | play | game | enjoy | notice | kind | slow | movement | much | wide | space | not | enough | action | move | call | duty | faster | game | movement | reaction | expose | fast | think | thinking_face | not | skin | player | better | far | free | fire | avatar | get | new | execution | instant | kill | animation | gun | emote | different | thing | may | want | fall | love | two_hearts,50,3,neutral
REV00991,Google Play Store,Games - Action RPG,"Genshin Impact is an open world game where you can explore the continent of tevyat with many characters. the story is good and very captivating, the rewards aren't as generous as other games but you can still get something out of events and story quests. being f2p in this game is very hard and it almost seems like it's more payment required. the designs for the characters are cute but a bit too much fanservice, don't expect any difference in skin tones and there's a lot of drama with this game.",genshin impact open world game explore continent tevyat many character story good captivate reward n't generous game still get something event story quest game hard almost seem like 's payment require design character cute bite much fanservice n't expect difference skin tone 's lot drama game,genshin | impact | open | world | game | explore | continent | tevyat | many | character | story | good | captivate | reward | n't | generous | game | still | get | something | event | story | quest | game | hard | almost | seem | like | 's | payment | require | design | character | cute | bite | much | fanservice | n't | expect | difference | skin | tone | 's | lot | drama | game,46,4,positive
REV00992,Google Play Store,Games - Endless Runner,"this is a very fun game , but it needs some updates like when u click on it to play the game it takes to long and the prices for one character is way to high but other than that very relaxing game unless u run into a train lol .",fun game need update like click play game take long price one character way high relax game unless run train lol,fun | game | need | update | like | click | play | game | take | long | price | one | character | way | high | relax | game | unless | run | train | lol,21,5,positive
REV00993,Google Play Store,Games - Social Deduction,"I liked it before until when I updated it to April fools day that when every time I join a lobby and start playing,they will kick me and say error when I now try to join a lobby I get a SUSPENSION,the crazy path is that I have perfect Internet",like update april fool day every time join lobby start play kick say error try join lobby get suspension crazy path perfect internet,like | update | april | fool | day | every | time | join | lobby | start | play | kick | say | error | try | join | lobby | get | suspension | crazy | path | perfect | internet,23,1,negative
REV00994,Google Play Store,Games - Sandbox,"Great game overall, I have played it since it was branded as Pocket Edition. Ever since I redownloaded it though after about a month, and I try to join a friend's world, I get the error code ""Terracotta"" I try every thing, but nothing works. This happens when friends try to join my worlds too.",great game overall play since brand pocket edition ever since redownloaded though month try join friend 's world get error code terracotta try every thing nothing work happen friend try join world,great | game | overall | play | since | brand | pocket | edition | ever | since | redownloaded | though | month | try | join | friend | 's | world | get | error | code | terracotta | try | every | thing | nothing | work | happen | friend | try | join | world,32,3,neutral
REV00995,Google Play Store,Games - Strategy,This is a great game. Not only is the game play fun and you make friends with members of your clan the game is updated to keep the game fun. One of the biggest things I like is if the game gets a kink the developers fix it right away. I have several accounts and played this game for a number of years.,great game not game play fun make friend member clan game update keep game fun one biggest thing like game get kink developer fix right away several account play game number year,great | game | not | game | play | fun | make | friend | member | clan | game | update | keep | game | fun | one | biggest | thing | like | game | get | kink | developer | fix | right | away | several | account | play | game | number | year,32,5,positive
REV00996,Google Play Store,Games - Strategy,"I love this game's graphics it's just so nostalgic to play the game after a long break.I remember my brother playing this game and I was thinking what kind of game this is! but once I decided to download it by myself,I fell in love with it and I understood everything so well.This is one of the best games you can find on playstore!",love game 's graphic 's nostalgic play game long break remember brother play game think kind game decide download fell love understand everything well one best game find playstore,love | game | 's | graphic | 's | nostalgic | play | game | long | break | remember | brother | play | game | think | kind | game | decide | download | fell | love | understand | everything | well | one | best | game | find | playstore,29,5,positive
REV00997,Google Play Store,Games - Social Deduction,"Among Us is a fun, engaging online multiplayer game that teaches you not to trust strangers or people, either offline or online. However, there are a few disappointing features and bugs that may ruin our experience. 1. When we leave a game because we dislike it, we have to wait a specific amount of time before joining a new one. I understand you are trying to cooperate with the players online, but it is very unfair. 2. Even if a game hasn't started, it starts for you and you get disconnected.",among u fun engage online multiplayer game teach not trust stranger people either offline online however disappoint feature bug may ruin experience leave game dislike wait specific amount time join new one understand try cooperate player online unfair even game n't start start get disconnect,among | u | fun | engage | online | multiplayer | game | teach | not | trust | stranger | people | either | offline | online | however | disappoint | feature | bug | may | ruin | experience | leave | game | dislike | wait | specific | amount | time | join | new | one | understand | try | cooperate | player | online | unfair | even | game | n't | start | start | get | disconnect,45,3,neutral
REV00998,Google Play Store,Games - Sandbox,"the latest updates have been quite good for the game itself, I noticed a lot of bugs/errors have been fixed too, and I've been using the customized controls for a while and I haven't encountered issues like the controls reset bug yet, I'm hoping it was fixed since the controls really do have an impact on my gameplay, especially on PvP servers",latest update quite good game notice lot bug error fix 've use customize control n't encounter issue like control reset bug yet 'm hop fix since control really impact gameplay especially pvp server,latest | update | quite | good | game | notice | lot | bug | error | fix | 've | use | customize | control | n't | encounter | issue | like | control | reset | bug | yet | 'm | hop | fix | since | control | really | impact | gameplay | especially | pvp | server,33,5,positive
REV00999,Google Play Store,Games - Puzzle,"Since down loading this game i have enjoyed every level, some levels are frustrating, but you love it and carry on,before you realise your a few levels along and addicted. No issues with game. Happy headache everyone. Update 2026. Have recently loaded candy crush saga again and I'm still enjoying this game. Don't hesitate just load and play. This game is not complicated. Enjoy 😉",since load game enjoy every level level frustrate love carry realise level along addict no issue game happy headache everyone update recently load candy crush saga 'm still enjoy game n't hesitate load play game not complicate enjoy winking_face,since | load | game | enjoy | every | level | level | frustrate | love | carry | realise | level | along | addict | no | issue | game | happy | headache | everyone | update | recently | load | candy | crush | saga | 'm | still | enjoy | game | n't | hesitate | load | play | game | not | complicate | enjoy | winking_face,39,5,positive
REV01000,Google Play Store,Games - Sandbox,"I take it back. This is the worst game I've ever known, and one I used to love... Now it's a source of anger and frustration, and what's worse is that you haven't fixed the hacking issues. Stop being lazy and fix Blox Fruit! I've literally deleted Roblox nine times and reinstalled it to see if the Blox Fruit map would work again... but the result is the same every time.",take back worst game 've ever know one use love 's source anger frustration 's worse n't fix hack issue stop lazy fix blox fruit 've literally delete roblox nine time reinstall see blox fruit map would work result every time,take | back | worst | game | 've | ever | know | one | use | love | 's | source | anger | frustration | 's | worse | n't | fix | hack | issue | stop | lazy | fix | blox | fruit | 've | literally | delete | roblox | nine | time | reinstall | see | blox | fruit | map | would | work | result | every | time,41,1,negative
REV01001,Google Play Store,Games - MOBA,Connection often lost when ban even though I just bought a data package and full wifi but still can't. I lost a lot of credit score. (It's been six months since I wrote this and it doesn't look like they plan on fixing it. My best option is to delete this game),connection often lose ban even though buy data package full wifi still ca n't lose lot credit score 's six month since write n't look like plan fix best option delete game,connection | often | lose | ban | even | though | buy | data | package | full | wifi | still | ca | n't | lose | lot | credit | score | 's | six | month | since | write | n't | look | like | plan | fix | best | option | delete | game,32,1,negative
REV01002,Google Play Store,Games - Shooter,"Ok, so I've been playing this game for some time now, and I collect all these tokens, but it doesn't explain where I'm supposed to spend them? I've tried YouTube and still I can't understand where they go? Then I get a message saying 233 have expired. The gold notes, those are explained where to spend but what I dont like about those notes, when you use those to buy something, you buy items you already own!? I really dont see the point in them, but im older than most and still learning",ok 've play game time collect token n't explain 'm suppose spend 've try youtube still ca n't understand go get message say expire gold note explain spend dont like note use buy something buy item already really dont see point im older still learn,ok | 've | play | game | time | collect | token | n't | explain | 'm | suppose | spend | 've | try | youtube | still | ca | n't | understand | go | get | message | say | expire | gold | note | explain | spend | dont | like | note | use | buy | something | buy | item | already | really | dont | see | point | im | older | still | learn,45,5,positive
REV01003,Google Play Store,Games - Sandbox,"For the first few years I've been playing this game, it was good and fun and full of life. But after the chat update, it seemed more dead. Although, there are still a decent amount of people who talk in my age group, I still miss when there was a variety of people of different ages interacting. PS. This game is also getting more and more inappropriate with its avatars as time goes on, which makes me wonder what the CEO is doing about it.",first year 've play game good fun full life chat update seem dead although still decent amount people talk age group still miss variety people different age interact p game also get inappropriate avatar time go make wonder ceo,first | year | 've | play | game | good | fun | full | life | chat | update | seem | dead | although | still | decent | amount | people | talk | age | group | still | miss | variety | people | different | age | interact | p | game | also | get | inappropriate | avatar | time | go | make | wonder | ceo,39,3,neutral
REV01004,Google Play Store,Games - Action,"I still love the gameplay but there's a few things they really need to fix in the game. Starting with the credits, after you get all the brawlers why am I not working towards a storage or something for the next brawler release or have any rewards at all for collecting them? its so aggravating to finally get a legendary drop only to get useless credits because I have all of the brawlers. make a credit road with rewards on it like the star road. anything is better than nothing.",still love gameplay 's thing really need fix game start credit get brawler not work towards storage something next brawler release reward collect aggravate finally get legendary drop get useless credit brawler make credit road reward like star road anything better nothing,still | love | gameplay | 's | thing | really | need | fix | game | start | credit | get | brawler | not | work | towards | storage | something | next | brawler | release | reward | collect | aggravate | finally | get | legendary | drop | get | useless | credit | brawler | make | credit | road | reward | like | star | road | anything | better | nothing,42,3,neutral
REV01005,Google Play Store,Games - Endless Runner,"The game itself is addictive, fun, & super easy to get into. Maybe a little repetitive, tho. It can take a while to get all the characters, boards, & achievements, but it's worth the time investment. Some of them are paywalled, which can be annoying. The gameplay is fast-paced & addictive. My only complaint is the number of cheaters that pollute this game. Also, Sybo are very slow to fix game issues, which hinders progression. Aside from that, I'd 100% recommend. Great time waster for sure",game addictive fun super easy get maybe little repetitive tho take get character board achievement 's worth time investment paywalled annoy gameplay fast pace addictive complaint number cheater pollute game also sybo slow fix game issue hinder progression aside 'd recommend great time waster sure,game | addictive | fun | super | easy | get | maybe | little | repetitive | tho | take | get | character | board | achievement | 's | worth | time | investment | paywalled | annoy | gameplay | fast | pace | addictive | complaint | number | cheater | pollute | game | also | sybo | slow | fix | game | issue | hinder | progression | aside | 'd | recommend | great | time | waster | sure,45,4,positive
REV01006,Google Play Store,Games - Strategy,"Crafting stations are a huge waste of time investment, every now and then they will disappear after 3 months and they will be new one and all these new heroes I don't like them they look like troops they are clear imitation of troops not really unique and human like the first four heroes👑.",craft station huge waste time investment every disappear month new one new hero n't like look like troop clear imitation troop not really unique human like first four hero crown,craft | station | huge | waste | time | investment | every | disappear | month | new | one | new | hero | n't | like | look | like | troop | clear | imitation | troop | not | really | unique | human | like | first | four | hero | crown,30,3,neutral
REV01007,Google Play Store,Games - Action,"really enjoy the game but the last 2 weeks this game will auto close itself out of nowhere and when I try to reopen it'll immediately close again I've gotten penalties on ranked for leaving matches early multiple times, I tried reinstalling, clearing cache and resetting my phone but nothing seems to work and this problem came out of nowhere",really enjoy game last week game auto close nowhere try reopen 'll immediately close 've get penalty rank leave match early multiple time try reinstall clear cache reset phone nothing seem work problem come nowhere,really | enjoy | game | last | week | game | auto | close | nowhere | try | reopen | 'll | immediately | close | 've | get | penalty | rank | leave | match | early | multiple | time | try | reinstall | clear | cache | reset | phone | nothing | seem | work | problem | come | nowhere,35,3,neutral
REV01008,Google Play Store,Games - Endless Runner,The best ADHD game! This game is nostalgic and that never fails to unite all the players. Although I would remove one star because it's no longer about only the coins but now it's over complicated with tokens and many random stuff,best adhd game game nostalgic never fail unite player although would remove one star 's no longer coin 's complicate token many random stuff,best | adhd | game | game | nostalgic | never | fail | unite | player | although | would | remove | one | star | 's | no | longer | coin | 's | complicate | token | many | random | stuff,24,4,positive
REV01009,Google Play Store,Games - Social Deduction,"Recently, the app has had a big problem. After you got kicked out of the game because of a bad connection, that was counted as ""intentionally disconnecting"". After that, I couldn't join a game for 10 minutes. Please fix that. I mean, the game KNOWS that the cause was a bad connection, but still doesn't let me join another game.",recently app big problem get kick game bad connection count intentionally disconnect could n't join game minute please fix mean game know cause bad connection still n't let join another game,recently | app | big | problem | get | kick | game | bad | connection | count | intentionally | disconnect | could | n't | join | game | minute | please | fix | mean | game | know | cause | bad | connection | still | n't | let | join | another | game,31,3,neutral
REV01010,Google Play Store,Games - Racing,"Nice game, but the ADV bundle always return no award after completed watching the adv and sometimes even freeze when watching the adv",nice game adv bundle always return no award complete watch adv sometimes even freeze watch adv,nice | game | adv | bundle | always | return | no | award | complete | watch | adv | sometimes | even | freeze | watch | adv,16,4,positive
REV01011,Google Play Store,Games - Sandbox,"I'm just gonna go straight to the point. my main issue playing this game was that I constantly got ""sticky touch"", as in the stuck glitch when I swipe to turn around or anywhere. it just stuck there for a millisecond and tried to break blocks on its own sometimes when I swipe on blocks. I don't know if it's my phone or a common issue that usually happens.",'m gon na go straight point main issue play game constantly get sticky touch stick glitch swipe turn around anywhere stick millisecond try break block sometimes swipe block n't know 's phone common issue usually happen,'m | gon | na | go | straight | point | main | issue | play | game | constantly | get | sticky | touch | stick | glitch | swipe | turn | around | anywhere | stick | millisecond | try | break | block | sometimes | swipe | block | n't | know | 's | phone | common | issue | usually | happen,36,3,neutral
REV01012,Google Play Store,Games - Social Deduction,"it's a nice entertaining game but lately I've been seeing many bugs in the game such as duplicate login, such as not being able to move while the chat phone screen is in the middle of the map. And another one is people disconnecting very fast in the middle of the game although my wifi is good, and you can't vote sometimes. for the duplicate login issue it's a simple fix if you have an iPad or phone delete from one of those and continue playing on your desired device but it's annoying. Thanks.",'s nice entertain game lately 've see many bug game duplicate login not able move chat phone screen middle map another one people disconnect fast middle game although wifi good ca n't vote sometimes duplicate login issue 's simple fix ipad phone delete one continue play desire device 's annoy thank,'s | nice | entertain | game | lately | 've | see | many | bug | game | duplicate | login | not | able | move | chat | phone | screen | middle | map | another | one | people | disconnect | fast | middle | game | although | wifi | good | ca | n't | vote | sometimes | duplicate | login | issue | 's | simple | fix | ipad | phone | delete | one | continue | play | desire | device | 's | annoy | thank,51,4,positive
REV01013,Google Play Store,Games - Endless Runner,"I lovee this game! But there is one thing I'd like to bring to your attention (the creator). I played for 40 minutes straight, and after an ad the game closed, my score wasn't saved. It would be awesome if scores were saved even if you exit the app.. Kindly do the needful!",lovee game one thing 'd like bring attention creator play minute straight ad game close score n't save would awesome score save even exit app kindly needful,lovee | game | one | thing | 'd | like | bring | attention | creator | play | minute | straight | ad | game | close | score | n't | save | would | awesome | score | save | even | exit | app | kindly | needful,27,3,neutral
REV01014,Google Play Store,Games - Sandbox,"I think Minecraft is an amazing game! I've played it on Nintendo for a while, and just bought it for Chromebook. The problem is I cant even break blocks properly. I connected my Nintendo controller (no, it isn't broken), and the right trigger works just fine. There must be some sort of bug in the game because there's like a lag to the block breaking, and I cant hold the trigger and break blocks in a pattern, it stops after every block I break. Minecraft bug reports are super confusing as well!",think minecraft amaze game 've play nintendo buy chromebook problem cant even break block properly connect nintendo controller no n't break right trigger work fine must sort bug game 's like lag block break cant hold trigger break block pattern stop every block break minecraft bug report super confuse well,think | minecraft | amaze | game | 've | play | nintendo | buy | chromebook | problem | cant | even | break | block | properly | connect | nintendo | controller | no | n't | break | right | trigger | work | fine | must | sort | bug | game | 's | like | lag | block | break | cant | hold | trigger | break | block | pattern | stop | every | block | break | minecraft | bug | report | super | confuse | well,50,1,negative
REV01015,Google Play Store,Games - Strategy,"This is a game with many sweet memories from my time. But whatever, I apologize for rarely playing COC because we are old hahah. From being single until we have children. But many games have closed but COC under the Supercell company is still surviving until now. There are many competitors, especially new games like Tencent and Mobile Legends. Whatever, thank you very much Supercell, I really like your game. Keep up the good work. Don't let it close. Sometimes I remember the good times in COC ha",game many sweet memory time whatever apologize rarely play coc old hahah single child many game close coc supercell company still survive many competitor especially new game like tencent mobile legend whatever thank much supercell really like game keep good work n't let close sometimes remember good time coc ha,game | many | sweet | memory | time | whatever | apologize | rarely | play | coc | old | hahah | single | child | many | game | close | coc | supercell | company | still | survive | many | competitor | especially | new | game | like | tencent | mobile | legend | whatever | thank | much | supercell | really | like | game | keep | good | work | n't | let | close | sometimes | remember | good | time | coc | ha,50,5,positive
REV01016,Google Play Store,Games - Social Deduction,"this game is nice and all but sometimes(most of the times)i get disconnected cuz of an ""unknown error""or a""check your wifi""thing,and my wifi is on 4 bars,signal is ALSO 4 bars.i can't even play a round two.also the suspension minute is 4-6-14-20+!!!",game nice sometimes time get disconnect cuz unknown error check wifi thing wifi bar signal also bar ca n't even play round two also suspension minute,game | nice | sometimes | time | get | disconnect | cuz | unknown | error | check | wifi | thing | wifi | bar | signal | also | bar | ca | n't | even | play | round | two | also | suspension | minute,26,3,neutral
REV01017,Google Play Store,Games - Sandbox,"I'd like to report a bug, recently, for the past 2 days, every time I try to find a friend's private server, in Join Connections, the ""Load Server"" button doesn't work, and when it does, it skips the friend's server. This is really annoying, because I want to do things on their servers, especially when it costs robux and because I also don't have any. Another is, why do you tag nonsensitive words? Or harmless words?",'d like report bug recently past day every time try find friend 's private server join connection load server button n't work skip friend 's server really annoy want thing server especially cost robux also n't another tag nonsensitive word harmless word,'d | like | report | bug | recently | past | day | every | time | try | find | friend | 's | private | server | join | connection | load | server | button | n't | work | skip | friend | 's | server | really | annoy | want | thing | server | especially | cost | robux | also | n't | another | tag | nonsensitive | word | harmless | word,42,3,neutral
REV01018,Google Play Store,Games - MOBA,"I love the character designs and concept, but one big issue is that i keep getting disconnected even though my ping is 4, and my teammates all got disconnected too. This game penalizes you for when you leave in the midst of a game and consider it going afk, and so the next day we got afk reports. I appreciate how it implements it to help players get a better overall experience, but I really wish it wasnt so strict as not everyone is a total gamer with perfect Wi-Fi and no interruptions.",love character design concept one big issue keep get disconnect even though ping teammate get disconnect game penalize leave midst game consider go afk next day get afk report appreciate implement help player get better overall experience really wish wasnt strict not everyone total gamer perfect wi fi no interruption,love | character | design | concept | one | big | issue | keep | get | disconnect | even | though | ping | teammate | get | disconnect | game | penalize | leave | midst | game | consider | go | afk | next | day | get | afk | report | appreciate | implement | help | player | get | better | overall | experience | really | wish | wasnt | strict | not | everyone | total | gamer | perfect | wi | fi | no | interruption,50,3,neutral
REV01019,Google Play Store,Games - Strategy,"if you're not going to pay every month for the gold pass then it's a complete waste of time. The players that have paid are entered into the Algorithm so that they would obviously be the stronger players, it makes good business sense as there are no adverts to contend with. However, there are players like myself that have played for years, all levels are on max and yet somehow lose to low level players simply because they have paid 5.99. DNT PLY",'re not go pay every month gold pas 's complete waste time player pay enter algorithm would obviously stronger player make good business sense no advert contend however player like play year level max yet somehow lose low level player simply pay dnt ply,'re | not | go | pay | every | month | gold | pas | 's | complete | waste | time | player | pay | enter | algorithm | would | obviously | stronger | player | make | good | business | sense | no | advert | contend | however | player | like | play | year | level | max | yet | somehow | lose | low | level | player | simply | pay | dnt | ply,44,3,neutral
REV01020,Google Play Store,Games - Shooter,"The s2 of 2026 worst season and I think ahead of this season u guys gonna make it worse only , I don't e en think that this game gonna be better . Enemies are just so like how fast can they addsin and shoot where I cant and it's not about loadout cuz I copied and tested their loadout so it wasn't even the close to fast. And how did u guys manage to make enemies bullet sponge like I am shooting and they aren't dying and there 2 shots and I am dead. And optimization is also badworse than any game",worst season think ahead season guy gon na make worse n't en think game gon na better enemy like fast addsin shoot cant 's not loadout cuz copy test loadout n't even close fast guy manage make enemy bullet sponge like shoot n't die shot dead optimization also badworse game,worst | season | think | ahead | season | guy | gon | na | make | worse | n't | en | think | game | gon | na | better | enemy | like | fast | addsin | shoot | cant | 's | not | loadout | cuz | copy | test | loadout | n't | even | close | fast | guy | manage | make | enemy | bullet | sponge | like | shoot | n't | die | shot | dead | optimization | also | badworse | game,50,1,negative
REV01021,Google Play Store,Games - Strategy,"I’ve played Clash Royale off and on for over 8 years and it was incredible at launch with fresh cards, exciting game modes and constant updates. However recent years have been disappointing with fewer content updates and an increased focus on pay-to-win microtransactions. It feels like the game is now geared toward those willing to spend money which ruins the balance and fun for long time players. It’s sad to see such an amazing game come to this but it still has potential if it listens to us.",play clash royale year incredible launch fresh card excite game mode constant update however recent year disappoint fewer content update increase focus pay win microtransactions feel like game gear toward will spend money ruin balance fun long time player sad see amaze game come still potential listen u,play | clash | royale | year | incredible | launch | fresh | card | excite | game | mode | constant | update | however | recent | year | disappoint | fewer | content | update | increase | focus | pay | win | microtransactions | feel | like | game | gear | toward | will | spend | money | ruin | balance | fun | long | time | player | sad | see | amaze | game | come | still | potential | listen | u,48,2,negative
REV01022,Google Play Store,Games - Endless Runner,One of the best game if not THE BEST GAME in my life ! This game is awesome 👌. Only one problem is that when the game is deleted mistakely and downloaded again the progress is partially lost when we sign in again . I lost so many special characters that I won by playing in so many events throughout so many years but I lost many of them which breaks our heart as we get emotionally connected !please fix these things 🙏!,one best game not best game life game awesome OK_hand one problem game delete mistakely download progress partially lose sign lose many special character play many event throughout many year lose many break heart get emotionally connect please fix thing folded_hands,one | best | game | not | best | game | life | game | awesome | OK_hand | one | problem | game | delete | mistakely | download | progress | partially | lose | sign | lose | many | special | character | play | many | event | throughout | many | year | lose | many | break | heart | get | emotionally | connect | please | fix | thing | folded_hands,41,5,positive
REV01023,Google Play Store,Games - Endless Runner,it is good and more interesting it is a very best offline game comparatively than other games and it is a free game very curious to unlock the new characters and scaters and also to that particular season and festivals the new more events will unlock it will gives the unexpenceve fun to the players and in game player can see the gadgets that make us more entertainment,good interest best offline game comparatively game free game curious unlock new character scaters also particular season festival new event unlock give unexpenceve fun player game player see gadget make u entertainment,good | interest | best | offline | game | comparatively | game | free | game | curious | unlock | new | character | scaters | also | particular | season | festival | new | event | unlock | give | unexpenceve | fun | player | game | player | see | gadget | make | u | entertainment,32,5,positive
REV01024,Google Play Store,Games - Action,"Brawl stars is a great game but it is very pay to win so it is good but they need to make it less pay to win and then it will be great plus they need to bring back the upside shodown again it was a fun and the best colabe beside the battle for katana kingdom.They need to fix the free to play problem, its hard to play as a free to play i have spend some money for progresion and still don't a max account.",brawl star great game pay win good need make less pay win great plus need bring back upside shodown fun best colabe beside battle katana kingdom need fix free play problem hard play free play spend money progresion still n't max account,brawl | star | great | game | pay | win | good | need | make | less | pay | win | great | plus | need | bring | back | upside | shodown | fun | best | colabe | beside | battle | katana | kingdom | need | fix | free | play | problem | hard | play | free | play | spend | money | progresion | still | n't | max | account,42,5,positive
REV01025,Google Play Store,Games - Puzzle,Disappointing. At an early stage iapp shows the ads option to get extra moves but as you level up in the game you have to spend real money to get some level clear and rewards and moves are too less in different levels so to get better rewards also you have to pay. I have to delete it because it's making a hole in my pocket.,disappoint early stage iapp show ad option get extra move level game spend real money get level clear reward move less different level get better reward also pay delete 's make hole pocket,disappoint | early | stage | iapp | show | ad | option | get | extra | move | level | game | spend | real | money | get | level | clear | reward | move | less | different | level | get | better | reward | also | pay | delete | 's | make | hole | pocket,33,1,negative
REV01026,Google Play Store,Games - Sandbox,"it was fun and creative but since u guys put the face verification, games like Brookhaven and adopt me are starting to get boring since we can't talk to anyone and have fun, also u took our only way to have fun and communicate, and people still can talk through other ways so it was meaningless. but otherwise please change it and at least make it better",fun creative since guy put face verification game like brookhaven adopt start get bore since ca n't talk anyone fun also take way fun communicate people still talk way meaningless otherwise please change least make better,fun | creative | since | guy | put | face | verification | game | like | brookhaven | adopt | start | get | bore | since | ca | n't | talk | anyone | fun | also | take | way | fun | communicate | people | still | talk | way | meaningless | otherwise | please | change | least | make | better,36,2,negative
REV01027,Google Play Store,Games - Strategy,"I've been playing this game since 2015, I use to absolutely love this game and still do but its definitely getting worse as the years go by. I think it started going down hill 2020 onwards. They're making it more kid friendly, taking away the best things about the game. Supercell should keep it as it is or bring back the older updates so all the OG's can enjoy the game for what it was.",'ve play game since use absolutely love game still definitely get worse year go think start go hill onwards 're make kid friendly take away best thing game supercell keep bring back older update og 's enjoy game,'ve | play | game | since | use | absolutely | love | game | still | definitely | get | worse | year | go | think | start | go | hill | onwards | 're | make | kid | friendly | take | away | best | thing | game | supercell | keep | bring | back | older | update | og | 's | enjoy | game,38,2,negative
REV01028,Google Play Store,Games - Sandbox,"It's literally the best gaming experience out there, Infinite world, all different seeds, and anything, and that could only be in the game where it's called ""MINECRAFT"", the best game to play with friends and family friendly! Very suited for kids, learning how to survive, building things, and creativity! It's an amazing 5-star game. I could never find any games better than this! 🥰❤️❤️❤️‍🔥",'s literally best game experience infinite world different seed anything could game 's call minecraft best game play friend family friendly suit kid learn survive build thing creativity 's amaze star game could never find game better smiling_face_with_hearts red_heart red_heart heart_on_fire,'s | literally | best | game | experience | infinite | world | different | seed | anything | could | game | 's | call | minecraft | best | game | play | friend | family | friendly | suit | kid | learn | survive | build | thing | creativity | 's | amaze | star | game | could | never | find | game | better | smiling_face_with_hearts | red_heart | red_heart | heart_on_fire,41,5,positive
REV01029,Google Play Store,Games - Sandbox,"Hello, this is a great game, but recently I've been experiencing glitching where the borders are transparent and the blocks, trees, grass are glitching like it's not there then poof. It's the 4th time I've redownloaded this app, and it's always the same, when I created a world, it's just keep glitching, my worlds are deleted HUHU. Hoping the app will be fixed ASAP.",hello great game recently 've experience glitching border transparent block tree grass glitching like 's not poof 's th time 've redownloaded app 's always create world 's keep glitching world delete huhu hop app fix asap,hello | great | game | recently | 've | experience | glitching | border | transparent | block | tree | grass | glitching | like | 's | not | poof | 's | th | time | 've | redownloaded | app | 's | always | create | world | 's | keep | glitching | world | delete | huhu | hop | app | fix | asap,37,2,negative
